VIN (1-10),City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Electric Utility,Longitude,Latitude
WBAJB1C51J,Maple Valley,WA,98038.0,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,54950,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.05191,47.357985
WBAJB1C52J,Vancouver,WA,98686.0,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,54950,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),-122.6483953,45.7010427
WBAJB1C51K,Maple Valley,WA,98038.0,2019,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,15,55700,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.05191,47.357985
KNDJX3AE8G,Shoreline,WA,98155.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.3175,47.7578146
KNDJP3AE3H,Issaquah,WA,98029.0,2017,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-121.9993659,47.5484866
YV4BR0DL6J,Vancouver,WA,98682.0,2018,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),-122.5146473,45.67862
5YJSA1CP1D,Maple Valley,WA,98038.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.05191,47.357985
WBA8E1C54H,Sammamish,WA,98075.0,2017,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,44100,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.03309,47.58153
5YJSA1H18E,Seattle,WA,98134.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.329815,47.57981
YV4BR0PLXJ,Redmond,WA,98052.0,2018,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,64950,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.12302,47.67668
LYVBR0DM2K,Seattle,WA,98102.0,2019,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.32226,47.64058
5YJRE1A18A,North Bend,WA,98045.0,2010,TESLA,ROADSTER,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,245,110950,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-121.7814012,47.4935316
5YJSA1CN2C,Woodland,WA,98674.0,2012,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,-122.73125,45.923065
KNDJX3AE3G,Vancouver,WA,98665.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),-122.66592,45.678565
5YJSA1DP0D,Shoreline,WA,98133.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.34584,47.76726
KNDJP3AE1H,Redmond,WA,98052.0,2017,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.12302,47.67668
KNDJP3AE0G,Auburn,WA,98092.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.1820969,47.3198995
LYVBR0DL8J,Seattle,WA,98109.0,2018,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.34848,47.632405
5YJSA1DN4D,Medina,WA,98039.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.228025,47.61598
5YJSA1H15E,Kent,WA,98031.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.2012521,47.3931814
WBA8E1C54H,Seattle,WA,98136.0,2017,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,44100,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.388675,47.5415
KNDJX3AE9G,Vancouver,WA,98686.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),-122.6483953,45.7010427
KNDJX3AE9G,Kent,WA,98031.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.2012521,47.3931814
5YJSA1S15E,Bellevue,WA,98005.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.16085,47.624515
KNDJX3AE2G,Seattle,WA,98115.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.3185,47.67949
WBAJB1C59J,Yakima,WA,98908.0,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,54950,PACIFICORP,-120.6027202,46.5965625
WBAJA9C55J,Seattle,WA,98116.0,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,52650,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.38679,47.56484
WP0AH2A7XJ,Kent,WA,98042.0,2018,PORSCHE,PANAMERA,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,184400,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.111625,47.36078
5YJRE11B68,Seattle,WA,98177.0,2008,TESLA,ROADSTER,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,98950,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.382425,47.77279
5YJSA1H10E,Seattle,WA,98104.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.329075,47.6018
KNDJP3AE9H,Sammamish,WA,98074.0,2017,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.0313266,47.6285782
WBA8E1C50J,Duvall,WA,98019.0,2018,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,45600,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-121.9810747,47.7377962
5YJSA1H10E,Port Orchard,WA,98366.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,PUGET SOUND ENERGY INC,-122.639265,47.5373
5YJSA1H19E,Shoreline,WA,98177.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.382425,47.77279
KNDJX3AE3G,Seattle,WA,98144.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.30823,47.581975
5YJSA1H16E,Seattle,WA,98103.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.34301,47.659185
2C4RC1N70K,Kirkland,WA,98034.0,2019,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.209285,47.71124
5YJSA1H10E,Burien,WA,98146.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.355145,47.505655
KNDJX3AE7H,Seattle,WA,98126.0,2017,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.374105,47.54468
5YJSA1H12E,Medina,WA,98039.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.228025,47.61598
YV4BR0DL3J,Seattle,WA,98199.0,2018,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.394185,47.639195
5YJSA1H12E,Vancouver,WA,98683.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),-122.4853873,45.6083347
WBAJB1C59J,Battle Ground,WA,98604.0,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,54950,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),-122.53218,45.77945
5YJSA1CN0D,Auburn,WA,98002.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.222855,47.305065
5YJSA1DP5D,Seattle,WA,98122.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.30839,47.610365
WP1AE2AY5L,Vancouver,WA,98683.0,2020,PORSCHE,CAYENNE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,81100,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),-122.4853873,45.6083347
WMZYU7C41J,Poulsbo,WA,98370.0,2018,MINI,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36800,PUGET SOUND ENERGY INC,-122.64177,47.737525
5YJSA1H16E,Renton,WA,98056.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.180505,47.500055
5YJSA1DN6D,Lynnwood,WA,98037.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,PUGET SOUND ENERGY INC,-122.297265,47.84182
5YJSA1H25E,Renton,WA,98055.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.197,47.43876
KNDJP3AE2H,Woodinville,WA,98072.0,2017,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.151665,47.75855
5YJSA1DN5C,Lynnwood,WA,98037.0,2012,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,PUGET SOUND ENERGY INC,-122.297265,47.84182
KNDJX3AE8G,Bellevue,WA,98008.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.11832,47.6245
WBA8E1C50G,Shoreline,WA,98177.0,2016,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,43700,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.382425,47.77279
5YJSA1H13E,Newcastle,WA,98059.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.15734,47.487175
KNDJX3AE1G,Bellevue,WA,98005.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.16085,47.624515
WBAJB1C55J,Longview,WA,98632.0,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,54950,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,-122.9379953,46.1372997
LYVBR0DL0J,Battle Ground,WA,98604.0,2018,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),-122.53218,45.77945
KNDJX3AE3J,Redmond,WA,98052.0,2018,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,111,33950,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.12302,47.67668
5YJSA1DP1D,Seattle,WA,98112.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.30764,47.62523
5YJSA1AC2D,Covington,WA,98042.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.111625,47.36078
5YJSA1S15E,Vancouver,WA,98684.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),-122.51692,45.6228
5YJSA1DP0D,Seattle,WA,98126.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.374105,47.54468
5YJSA1CP9D,Vancouver,WA,98682.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),-122.5146473,45.67862
5YJSA1H16E,Seattle,WA,98199.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.394185,47.639195
5YJSA1DP1D,Seattle,WA,98144.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.30823,47.581975
5YJSA1CG1D,Bellevue,WA,98004.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.201905,47.61385
KNDJP3AEXG,Seattle,WA,98115.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.3185,47.67949
KNDJP3AE2H,Sammamish,WA,98074.0,2017,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.0313266,47.6285782
WBA8E1C57J,Bellevue,WA,98007.0,2018,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,45600,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.147385,47.599975
WBA8E1C37H,Vancouver,WA,98660.0,2017,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,44100,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),-122.675975,45.630465
KNDJP3AE8H,Sammamish,WA,98075.0,2017,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.03309,47.58153
WBAJB1C55J,Camas,WA,98607.0,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,54950,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),-122.405565,45.59009
5YJSA1H1XE,Federal Way,WA,98003.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.31327,47.32309
KNDJP3AE2G,Burien,WA,98166.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.341345,47.465925
YV4BR0DL6J,Kirkland,WA,98034.0,2018,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.209285,47.71124
5YJSA1CG8D,Kenmore,WA,98028.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.2504747,47.7617128
LYVBR0DL8K,Kenmore,WA,98028.0,2019,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.2504747,47.7617128
5YJSA1H2XE,Arlington,WA,98223.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,PUGET SOUND ENERGY INC,-122.12324,48.19485
5YJSA1DP5D,Maple Valley,WA,98038.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.05191,47.357985
2C4RC1N72K,Shoreline,WA,98133.0,2019,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,39995,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.34584,47.76726
5YJRE11BX8,Redmond,WA,98052.0,2008,TESLA,ROADSTER,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,98950,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.12302,47.67668
5YJSA1DP8C,Camas,WA,98607.0,2012,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),-122.405565,45.59009
5YJSA1H18E,Poulsbo,WA,98370.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,PUGET SOUND ENERGY INC,-122.64177,47.737525
5YJSA1H1XE,Kirkland,WA,98033.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.20264,47.6785
5YJSA1CN9D,Seattle,WA,98144.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.30823,47.581975
5YJSA1CG7D,Sammamish,WA,98075.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.03309,47.58153
5YJSA1H12E,Seattle,WA,98108.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.3268963,47.5499519
KNDJX3AE3G,Des Moines,WA,98198.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.3219166,47.4013897
KNDJX3AEXH,Seattle,WA,98199.0,2017,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.394185,47.639195
WBA7J2C35H,Ridgefield,WA,98642.0,2017,BMW,740E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,89100,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),-122.74291,45.818445
WBAJA9C56K,Seattle,WA,98101.0,2019,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,53400,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.335345,47.61079
5YJSA1H1XE,Kirkland,WA,98034.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.209285,47.71124
KNDJX3AE7J,Sammamish,WA,98074.0,2018,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,111,33950,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.0313266,47.6285782
WMZYU7C42J,Black Diamond,WA,98010.0,2018,MINI,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36800,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.00451,47.312185
WBAJB1C54J,Bothell,WA,98012.0,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,54950,PUGET SOUND ENERGY INC,-122.1873,47.820245
5YJSA1CG9D,Seattle,WA,98102.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.32226,47.64058
KNDJP3AEXG,Burien,WA,98168.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.286465,47.476
5YJSA1H22E,Seattle,WA,98115.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.3185,47.67949
WMZYU7C43J,Seattle,WA,98126.0,2018,MINI,COUNTRYMAN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,12,36800,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.374105,47.54468
5YJSA1CN6D,Vancouver,WA,98661.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),-122.641835,45.638545
5YJSA1H16E,Seattle,WA,98112.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.30764,47.62523
WBAJB1C5XK,Sammamish,WA,98074.0,2019,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,15,55700,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.0313266,47.6285782
KNDJX3AE3H,Seattle,WA,98105.0,2017,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.319115,47.66132
5YJSA1H29E,Selah,WA,98942.0,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,PACIFICORP,-120.54188,46.654175
KNDJX3AE5G,Seattle,WA,98144.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.30823,47.581975
KNDJX3AE4G,Vancouver,WA,98686.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),-122.6483953,45.7010427
5YJSA1DP2D,Vancouver,WA,98685.0,2013,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),-122.70302,45.703706
5YJSA1CP0C,Bellevue,WA,98008.0,2012,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,265,59900,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.11832,47.6245
KNDJX3AE9G,Kent,WA,98031.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.2012521,47.3931814
KNDJX3AE4G,Federal Way,WA,98023.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,31950,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.36363,47.30675
YV4BR0DM4J,Maple Valley,WA,98038.0,2018,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,52900,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),-122.05191,47.357985
KNDJX3AE3H,Seattle,WA,98199.0,2017,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),-122.394185,47.639195
